X1,X2,Label
3.64427644207039,3.925937361793311,0
5.236106049397797,3.594432396281329,1
5.9370318968516855,-1.1160160439148443,1
3.260827830850905,5.348215909363487,0
2.5075488940303576,4.1241162963993405,1
4.510797049749025,4.448572876617505,0
2.7946368562281254,6.8074840372158825,0
-4.02862581658755,-6.970731156687833,2
1.7200597690653476,-0.6276303233077672,1
4.854141336121769,2.491964087177857,1
-1.2833511135917595,-5.320061687725169,2
-2.244290426211947,-4.859183751001639,2
3.96152025169947,-1.3681474232905149,1
0.015442143990497037,1.3555490245001105,1
3.511648570774199,5.457891953847154,0
3.41032424416963,2.04093020412273,0
-2.305381034025779,-5.832667787804511,2
3.0177587639158414,4.112460611546752,0
3.313576430440822,-1.5492293904349297,1
5.774225531212746,5.98573792771347,0
4.110357950819526,-0.8552701047489928,1
-2.262320459661592,-5.668005106693448,2
3.77901665377151,4.940535833414374,0
5.75301642255873,2.3657514648361007,1
-5.197014408059154,-6.370770930696652,2
3.8769772835145226,4.620365338852047,0
-2.74987719781031,-6.091707864207038,2
5.656746741000331,-1.1635022901386982,1
2.9099162760442816,3.6133506267740616,0
4.548734339781999,-1.159985889221502,1
-2.181667214588392,-6.336813608342352,2
-8.208945352717913,-6.847222330058904,2
3.596369602976948,0.5569125354798207,1
-2.6763814035593665,-2.928836018351072,2
-5.439068182530852,-7.439302307761391,2
0.5853638047659002,-4.662051575551211,2
2.432000941745793,3.95214393033492,0
2.939196199544838,0.5867235831228278,1
-3.5946156970595333,-4.382531879743877,2
3.9170548686297955,2.7908050353153424,0
4.783028116718082,0.5193230610791664,1
5.657921094856304,-0.04847732595286469,1
3.630953929566087,4.027917464161097,0
1.1014467330025641,5.253416668106085,0
4.514813199220046,-0.449270599873254,1
-3.5007884173302775,-3.4184387155463147,2
1.550637316142097,6.279697918869337,0
2.860430607941842,5.989938418318367,0
-5.719655127965008,-3.6839635191826137,2
7.051391278343694,0.26022196307983975,1
3.894916452486392,1.3407851140649454,1
1.7668725398171516,-0.28551380068583965,1
3.279455167180126,0.8815078712409783,1
6.808143701415091,0.41226831181897594,1
2.193738872460923,-0.4917169518663558,1
3.6403679746372304,4.392825320679606,0
-4.160672270973562,-4.202884976158827,2
3.910359745228909,-0.19800521104042257,1
3.259105741826365,0.23228175173457338,1
3.1781254418760048,2.502596550358844,0
-1.5188956157891886,-7.230019643612174,2
-2.1131907535131984,-7.358770132743693,2
3.887608566978712,2.45053461497093,1
1.8609045364330097,3.7476172486821904,0
2.4544727331646827,-1.7018894930701953,1
3.066624386144823,3.2049735783664883,1
3.647393978105179,1.2714068862837062,0
3.1340100961298716,-2.4076654345774617,1
3.736269735884213,3.393195906211391,0
-4.262759113354587,-5.863787365273933,2
-2.880642259479842,-4.4714419717169545,2
4.4561787978456975,0.5603510138031427,1
1.3558026516384318,0.4642376078291543,1
-3.051451897706337,-3.2221666944206184,2
-2.3788890361323687,-3.0755315658423212,2
4.250493161236838,5.043648959338728,0
-2.5320755319153685,-3.0801636580221574,2
3.8997265990875816,6.551137820829085,0
1.4987987506457379,0.2969260588930316,1
4.955718220227252,5.1164595685340295,0
-1.2542537187299716,-3.9184506405341066,2
-0.8012939177848735,-3.2738293679202215,2
4.8207104454098255,1.8674928942447826,1
4.24427477953753,3.3501429224225383,0
5.21040417803703,4.335751766622575,0
-2.8339806830284564,-5.460485982055416,2
1.4918096189131456,1.158685020817205,1
2.9077703414965637,6.42737349522137,0
-1.3894611801641363,-5.938403229896689,2
1.8802431913875068,-0.6508446126960563,1
-2.07971004978564,-3.9758890160652784,2
-0.5544077376482126,-5.835459681219202,2
-2.060913243528524,-5.7723857969977175,2
3.9516219887879993,4.686296961414672,0
4.9783378843318165,1.2148594754930744,1
4.397493120073685,-0.9853293053638292,1
3.7025115746025756,7.582575179040317,0
2.127410066977491,3.7541955843249992,0
5.660947519804504,3.8342455473570745,0
-1.7229154814726648,-3.0071126495033864,2
-3.0905711222880026,-5.1135775866452065,2
-5.244907570405843,-3.0158801057220277,2
5.195808883695748,0.8570271593698583,1
4.60939475968564,5.607677747063601,0
2.5327095797381514,2.4183947238734,1
3.278754297659793,4.907154977488016,0
4.5535006211902775,-1.1558201407253024,1
4.6392836898367396,0.5927389254267857,1
-0.05407098585026571,-4.772362156638178,2
-1.7494997619229555,-5.8999695237898795,2
4.8120536216441785,0.22590165739104434,1
1.3052284385573216,-4.063313129720154,2
4.8482807430199415,0.9627518788235977,1
0.33400776798417064,-4.6029389062638595,2
5.653087809209476,8.235258340323066,0
2.2069536016423754,-0.46431200399697137,1
2.545694775552759,3.318514030545443,1
3.003948912867458,4.4448092114145075,0
4.497850509729099,5.80498791753049,0
1.9955048156074038,2.51612127697747,1
2.374646257496421,-2.627427152121599,1
-4.123958517186422,-7.454008499864273,2
5.668138267921648,0.20904629625229462,1
0.6007512504233206,4.073880375070632,0
-3.8102046111116743,-3.5155734757343025,2
-2.4474449095686253,-5.789425363903859,2
-2.586356136406092,-7.37233468281221,2
2.8108793321200443,-1.0338864469049565,1
4.108301285417159,1.1680689473559793,0
4.444132517133743,2.817942064045493,0
-2.253203254931209,-4.590368235543797,2
5.439820116463941,1.884428529449318,1
