X1,X2,Label
-4.485160905954967,1.6190875803165923,2
3.9985914059338246,-4.050924356723069,1
3.21645881955503,-1.348611624677149,0
4.71935600993653,-0.3623322202632584,0
-4.700496768296071,2.5583540388220403,2
2.5007988226737172,-6.084354919118621,1
4.162185916095736,-3.9965761794627395,0
-4.314194095263747,-1.4543235486721962,2
4.295387368487973,-5.641833504498738,1
-3.6501402686368634,1.6543900078518463,2
1.7840505653285332,-4.912325371559788,1
1.6842777716116895,0.5531487253459297,0
-2.3990001752917225,2.1122416192825684,2
5.635409226584791,-0.5535223461415126,0
-3.7548587480804643,1.5263129250399219,2
1.3413577113352275,0.3455818566730433,0
-1.9122138365053933,0.14297742635822108,2
-3.195194550008911,0.8953500337683102,2
3.3291222683032475,-5.058899453823225,1
3.43141928088027,-2.012471047674761,1
0.6744588552183619,-2.8640654613205516,0
-7.987883880223104,0.9490223732662395,2
3.1874882161412486,0.2535444067855126,0
4.6731202836784025,-4.9367700730034905,1
3.082220118259201,-2.210709466789647,0
5.190171283695566,-3.349331670591924,0
3.8869989381103203,-3.2585340090583887,1
2.116660040007904,-2.429577975326418,0
-1.6242465764364824,0.5236003529164781,2
1.132580428531175,-3.8696953769604514,1
3.247459399060215,-1.8816147512996628,0
-4.434179136566959,0.8394919807987492,2
2.9790338827112652,-2.5708743367864235,1
-1.7898566006707997,3.4480799902340813,2
-0.9154305057920933,0.9786303135039613,2
-3.5113304871279847,0.8388000234458283,2
-4.817794785746426,3.363148879967612,2
2.0395250210474845,-5.322461701049061,1
5.12588306847931,-2.3802678392189356,0
4.863281251051736,-8.392126926969953,1
4.523589722662587,-4.0212057733924205,1
4.797498052152421,-1.8395224029256063,1
-6.505141820363873,1.2569861646818805,2
3.7202776161457645,-4.947867721252621,1
-4.268289051533377,3.3444740528845567,2
3.058891949813847,-4.052676958774735,1
4.354681353419652,-2.286799063092915,0
3.255333866138657,-1.698959538851632,1
2.8681912573562727,-2.3491262026134567,1
-4.183827832705515,1.6911743616064894,2
-2.7829314699359697,2.4773129185335474,2
-3.648535118396079,-0.6373434265846354,2
3.4734144695955145,-3.1022708567859967,1
-4.604377823069997,1.4764855291025516,2
-1.3913438221567676,1.840687817901747,2
3.101571472616005,-0.5547721761115092,0
-6.094271069968923,2.186886379887799,2
3.1981334493707205,-1.5205440061232505,0
6.071235344248185,-1.1343753156538647,0
-4.579475292208331,-0.5920943413919828,2
4.7286123952789865,-2.5199606952128923,0
3.8366708015035886,-2.4867773580234833,0
-2.7645890605737424,-0.13240517092709636,2
3.438805559289305,-2.5218326049831123,0
3.5621522266658343,-4.071011667723151,1
1.6264694471571943,-5.029735954487001,1
3.833806540952199,-4.33980415035684,1
5.240033804743865,-0.34212609783886827,0
5.353916959470615,-6.172870792251874,1
-2.580895305345294,1.2631960926455215,2
3.6415198819317984,-3.7891060947215136,0
6.024728998037017,-0.12000561950739552,0
2.486758872515035,-4.7838930177500325,1
2.73511122754285,-0.324375961110976,0
2.4702017412702135,-3.2023373686062726,0
3.069653619200924,-3.146567657812346,0
3.8732377823138067,-1.8090963253608936,0
4.5612778970224035,-2.2099517093113903,0
-5.166852673530121,1.6712312076720912,2
3.8563374491307187,-3.736110360320551,0
-4.026189860847198,-0.9975911910739386,2
3.157477136654031,-3.013425292042046,1
-2.411807358746982,2.1445412138946587,2
1.0004987267021974,-1.8786963904398593,0
-4.550214427631255,2.2035144237611353,2
3.563248162301613,-5.571204525103552,1
-4.874260654017153,-0.6709198814254513,2
4.196739954833813,-5.128524846173333,1
4.678218629286441,-3.8473516486528947,1
2.7130062657710874,-5.280991191640383,1
6.227588911546588,-2.5250446196825855,0
4.103676007458927,-1.7113542527772492,0
4.2056619786788545,-3.261926144063145,1
6.7949170923064255,-4.73864620896944,1
2.0972295538780372,-4.662751945641266,1
-5.458913055157232,0.5544351029436185,2
4.651191444993255,0.6990388524256539,0
-3.1328855016988193,-0.6146811555417604,2
3.1683705957057215,-3.5339748518362395,1
-3.925636736293174,-0.6530308075820161,2
4.736866835757135,-0.346771542637037,0
-1.792781100554509,-0.14216638243279123,2
4.067504286229499,-1.2967457027934925,0
0.6665361601162698,-1.4335237345861847,0
-2.92145692156254,1.6099122232057508,2
-2.5651934075712965,-1.374128423445093,2
-3.1351960182917304,-0.4240488066838357,2
5.208255263317964,-3.6354524864625444,0
7.953980195662609,-0.8263320680801709,0
-5.570735805198161,-0.4076937808981156,2
5.427686595813485,-5.093570808565821,1
2.503589321401928,-2.7383228172867637,1
-4.383692390578558,-0.47567447076110336,2
-0.6933428435955684,1.057482007875828,2
-3.8913581004540196,0.6722268390822952,2
-6.121547456445702,0.9999530229286535,2
-6.132554819578177,-0.24418333757326538,2
1.8177181149046933,-4.531789187371799,1
6.047452450284791,-2.4174527176407334,0
3.837397531305611,-1.404714475333228,0
1.915178415279998,-1.5053217632717835,1
2.913515852856332,-2.2955904923798136,0
-1.7167850656689945,-0.9227835433004087,0
-7.336821721754426,-0.5257451413187451,2
-2.2573807721653987,0.603560242980161,2
-0.8575486414122402,-1.430344780715676,2
-2.589495151709837,4.567144909698111,2
-3.6982165606613036,1.218163745001692,2
-3.398837074786493,1.2763217981831563,2
4.612320377801647,-3.119792048056035,0
-4.734215580949551,-0.4808762384503218,2
2.4761817466469656,-6.061181007817615,1
1.8534412775799742,-2.3380064243111778,0
2.973278956700637,-5.281739146100366,1
4.864688215511807,-2.0630587090754964,0
2.6490134218692596,-5.118484337914078,1
3.8986456432290915,0.6790518443745968,0
-3.005905938206233,3.4245953524031227,2
-3.1489771312581927,3.1736406397704577,2
3.9188187640711396,-3.3931361893249403,1
2.375255983680938,-4.13392497031729,1
7.506896687217627,-2.1247467550731085,0
-6.39554350259672,-1.6800912619828412,2
-1.646199565026496,-1.7260815994186407,2
4.675587030485772,-0.16163854984580062,0
6.175929828024851,0.8020248480931711,0
3.3541478673360383,-1.1178326898913056,0
2.674325735296625,-1.4833939349392675,0
5.3491294250573524,-1.1985592380856123,0
3.2193361300314844,-4.6417498203186485,1
3.79983523787641,-2.316630291064021,0
3.0311908235427185,-3.7826663727763576,0
4.706116814524346,-3.467002684133851,1
-5.553755949295063,-0.6021688190097514,2
-2.2867327616430275,0.454801575610403,2
2.987404350022289,-2.3226490496286276,1
1.668685736902378,-5.687401632946685,1
3.482648402843709,-5.195709498175187,1
4.580740300224512,-2.7558807733748,0
-2.726057045475322,2.089145523967966,2
-3.9162730420528997,2.3883886326160666,2
2.219948576617542,-6.455493235489932,1
-5.296878872593762,1.1940608083073048,2
3.414763988180006,0.07590969958601157,0
4.412391086309455,-9.182188871255978,1
0.7564417417363427,-3.7702892411339457,1
4.987989490394953,-0.3162550831524551,0
-4.901238257738192,1.280139720582548,2
-1.9272670527806715,-0.07245679556644835,2
-6.136968806645914,2.437522738150843,2
3.447486457542629,-1.8858943725108557,0
3.244213941088915,-4.055865282684563,1
3.0833190809577378,-5.913523376952368,1
2.0582839574484386,-0.512789324790438,0
-5.196333843568209,-0.6367871957164981,2
3.5422892702961617,-2.715996363738596,1
3.903079352805495,-3.6764809012146618,1
0.6754837668898337,-0.6140407614253705,0
4.045062857269322,-1.9002989307295008,0
-5.052282303248642,0.5193930399950598,2
4.410624994819541,-3.119816900237441,0
1.3240562840429915,-7.652007031357836,1
3.680209694663013,-0.6489985753263543,0
4.194259420933574,-3.1492838036970032,0
-3.788860042319306,-2.4450545592510604,2
3.2073748146893064,1.63499457454953,0
-3.073379826397308,0.6044952881987329,2
4.098607313309592,-1.4969611970553576,0
5.555142041467654,-5.795420597734657,1
-4.531193565851196,1.7272822167386657,2
1.710476596806823,-5.520815460181092,0
3.975426820214856,-2.1022960302626172,0
-3.569280962971041,1.0612245993314922,2
4.019717411297816,-4.3891564865928805,1
3.418608103562865,-3.275962461563248,1
1.0032926540345874,-5.09475037241201,1
-4.086705177705889,1.2773459374054335,2
3.806635832399046,-0.4420576712070339,0
-6.644836594620266,0.6627759781415605,2
2.9998252902178484,-6.194127157360697,1
-1.2565870773873828,-0.9642479511971416,2
1.6801419409398792,-3.932653957377352,1
4.647433695786807,-6.187560386565494,1
4.8209744556695595,-6.08873531689379,1
3.741258526983188,-5.660923260018743,1
-3.835672388006508,0.9140861523848057,2
-6.024537788814924,-0.3702508482238893,2
3.3062496505418117,-3.8499441149755977,1
4.607967350452092,-2.895868272412952,0
4.472253573747121,-4.090641678542986,0
1.6188950358722451,-5.9974746919768895,1
2.788641998796143,-1.5909528131497566,1
3.157165129331245,-0.1868930345544133,0
-3.8342260022954595,0.35240942497601213,2
-2.6666894797191834,2.3590323131776127,2
0.8668146251074957,-5.23167922111289,1
5.7926543620089,-2.896831357617901,0
3.164781791775566,-4.491604113304803,1
-4.968255145927994,1.3307140905311603,2
6.8425093901051355,-0.6953323067022307,0
5.550334222597,-3.497692526976543,1
-3.359350858149167,-1.0363967715107167,2
-5.126630775592413,1.9131640055985666,2
4.798384380811754,-2.822293081098344,0
3.8670168143947645,-6.928434555560639,1
3.686812712445915,-6.83359136107234,1
4.204600628410798,-4.269404238653892,1
-4.3241002802899535,-1.5256287031091533,2
2.4475277493311753,-1.443166428468099,0
5.0647495703613155,-6.324362928205238,1
1.686586636797973,-3.2396347161875108,1
4.898850455881008,-0.5300386061306999,0
-4.111870169794969,0.563268418868555,2
5.942793721441806,-3.161474938036794,1
4.104415142685859,-2.240637466526049,0
0.7819045798231405,-2.4468382073533133,1
2.65745313108836,-0.17889991466893473,1
