X1,X2,Label
-0.12029457772862245,0.07300991572079152,1
0.8368556699269942,1.713886300803181,1
-3.2541249767568097,3.7579793244069135,0
-1.2325938291021514,2.5788444554459637,1
5.208817517111529,0.6542487342533043,2
5.677356581749238,-0.2756652781595821,2
-2.0582963134076473,1.7593908299045604,1
5.023654381725329,-0.900255407955824,2
-2.6518115058176335,3.405842885682599,0
-2.612094169236065,1.933616322845766,0
2.6260969029365167,3.408580148444161,2
-6.0445961592355975,4.366500550499753,0
-2.43193699254641,2.8854649638167564,1
3.7035497369648516,1.614855878754755,2
8.44390707552914,-1.112374053817242,2
3.584981559182358,-1.36532812912658,2
-3.7855595822477777,4.106360113886675,0
-6.8013400430070075,0.8661739620184745,0
-4.084652475348693,3.069964170064667,0
1.640943671476887,-2.827166919708859,2
-6.763898556706112,3.887335834339079,0
0.5672283838383609,2.012268663650502,1
3.024824330938868,-1.9566710243570973,2
-3.5323645872865854,2.3453908894895124,1
7.466045879072851,-0.06504622912809033,2
-4.624681040181006,4.019159663514663,0
3.824883613581379,0.13090061267581188,2
5.296691870002748,3.001434332540031,2
0.36754985374425875,1.8732487660724293,1
-4.669215581498685,3.1205978062428152,0
-0.01748638596954366,0.5825317635185914,1
-6.57309234028617,3.612580133564195,0
-6.028642366021388,1.6735162100409897,0
-0.20681359127004278,0.07619101297359343,1
6.903185734967577,0.92886672830701,2
4.912789273164799,2.723643559314124,2
5.5824422840339345,-0.18075615630137942,2
-4.526416384320041,0.8930672282587542,0
6.448282143196217,2.7519364725157227,2
-3.3841877825671087,1.9921079527421297,0
-0.7524767984581258,0.13267943996007947,1
-1.9352504713110326,2.268816053045824,1
4.940615851019921,-0.048010413732997914,2
4.393373074523558,2.1795594741631765,2
1.2364847966227068,2.328508975158047,1
6.09784986416726,1.1755615266121786,2
-1.4464712136489766,1.0548359190260814,1
3.343022034338231,1.2835806700034944,2
0.31814283139400545,0.47541474861714716,1
-1.2704761081604365,2.6983567312038903,1
-3.786409980939024,3.6683729820718063,0
-2.597785425146402,4.637091209066744,0
6.672029587375597,2.950356837344809,2
-2.0412936985098686,1.3500773757888962,1
4.580140851302196,-0.5137075160297684,2
0.25021915696234287,1.1242953003265759,1
1.6438042460737319,0.9947144042564106,2
-4.305047004448525,1.2439861788401965,0
-3.613197629233482,1.8091008264633897,0
5.890125108849246,2.6931051264019494,2
-1.0073533313033751,0.8137415451066865,1
6.765307898328864,-1.7407550890387777,2
-2.8275875035332323,2.9568500476177397,0
-0.7041828023232843,1.971779347006208,1
-0.7417485404803612,2.0312009085979312,1
-0.43970873177598535,-0.19256159021116614,1
-2.6305039377632675,2.6215807192785534,1
5.074861183657818,-1.7498351980834044,2
2.7309177813776593,5.207696868896317,1
-3.8264525011051833,1.9961511512197814,0
6.985158939816757,0.7036601793234045,2
-0.7768841971277828,1.4560068247913787,1
-6.7153804605669265,3.37319557068462,0
0.3489430715068875,2.101065315113558,1
0.6184015981286926,2.3801697269249513,1
-4.386444664195906,4.621178807565611,0
3.847715877703007,2.5012201394064086,2
3.7470703631711864,1.764270919530015,2
6.494337311032341,-0.5094468130549858,2
4.942233979878001,-1.1232780406629104,2
-0.19764012454318453,1.9739368279116944,1
6.347025863091593,1.4817815730900734,2
